P_SEQ,M_SEQ,M_NAME,A_SEQ,A_NAME,A_UNIT,A_PRICE,P_YEAR_MONTH,ADD_COL,M_TYPE_CODE,M_TYPE_NAME,M_GU_CODE,M_GU_NAME
301670,38,송화시장,256,"오징어(냉동,국산)",1마리(25cm),1670,May-12,속초,1,전통시장,500000,강서구
301671,38,송화시장,266,"고등어(생물,국산)",1마리(30m),4000,May-12,부산,1,전통시장,500000,강서구
301672,40,홈플러스 등촌점,50,사과(부사),1개(특),2940,May-12,경북,2,대형마트,500000,강서구
301673,40,홈플러스 등촌점,306,"배(신고, 600g)",1개(600g),3000,May-12,성환,2,대형마트,500000,강서구
301674,40,홈플러스 등촌점,307,배추(2.5~3kg),1포기,1980,May-12,해남(햇배추),2,대형마트,500000,강서구
301675,40,홈플러스 등촌점,25,무,1kg,970,May-12,제주,2,대형마트,500000,강서구
301676,40,홈플러스 등촌점,272,양파(작은망),1망(1.6kg),2190,May-12,무안(햇양파),2,대형마트,500000,강서구
301677,40,홈플러스 등촌점,310,상추(100g),1봉지(158g),980,May-12,남양주,2,대형마트,500000,강서구
301678,40,홈플러스 등촌점,311,오이(다다기),1개,400,May-12,상주,2,대형마트,500000,강서구
301679,40,홈플러스 등촌점,119,호박(인큐베이터),1개,900,May-12,진주,2,대형마트,500000,강서구
301680,40,홈플러스 등촌점,58,"쇠고기(한우,불고기)",600g(설도),16680,May-12,농협,2,대형마트,500000,강서구
301681,40,홈플러스 등촌점,99,돼지고기(생삼겹살),600g,11100,May-12,경남하동,2,대형마트,500000,강서구
301682,40,홈플러스 등촌점,283,닭고기(육계),1마리(1kg),4980,May-12,음성,2,대형마트,500000,강서구
301683,40,홈플러스 등촌점,134,달걀(왕란),10개,2200,May-12,신선왕란,2,대형마트,500000,강서구
301684,40,홈플러스 등촌점,259,"조기(냉동,국산)",1마리(20cm),2280,May-12,제주,2,대형마트,500000,강서구
301685,40,홈플러스 등촌점,264,"명태(냉동,수입산)",1마리(45cm),0,May-12,,2,대형마트,500000,강서구
301686,40,홈플러스 등촌점,54,오징어(냉동),1마리(25cm),1780,May-12,울릉도,2,대형마트,500000,강서구
301687,40,홈플러스 등촌점,266,"고등어(생물,국산)",1마리(특대),6980,May-12,부산,2,대형마트,500000,강서구
301688,44,이마트 역삼점,28,사과,1개,1650,May-12,"당찬6개\9,900",2,대형마트,680000,강남구
301689,44,이마트 역삼점,170,"배(신고),중급(대)",1개,2700,May-12,"당찬배 4개\10,800",2,대형마트,680000,강남구
301690,44,이마트 역삼점,26,배추,1포기,2380,May-12,국내산,2,대형마트,680000,강남구
301691,44,이마트 역삼점,25,무,1개,1480,May-12,제주,2,대형마트,680000,강남구
301692,44,이마트 역삼점,272,양파(작은망),1망(2kg),2980,May-12,1망8입,2,대형마트,680000,강남구
301693,44,이마트 역삼점,23,상추,1봉(150g),990,May-12,적상추,2,대형마트,680000,강남구
301694,44,이마트 역삼점,22,오이,1개,500,May-12,"5개\2,500",2,대형마트,680000,강남구
301695,44,이마트 역삼점,312,애호박,1개,820,May-12,후레쉬,2,대형마트,680000,강남구
301696,44,이마트 역삼점,58,"쇠고기(한우,불고기)",600g(1++),29880,May-12,횡성,2,대형마트,680000,강남구
301697,44,이마트 역삼점,52,돼지고기(삼겹살),600g,11100,May-12,국내산,2,대형마트,680000,강남구
301698,44,이마트 역삼점,283,닭고기(육계),1마리(1000g),9900,May-12,방목토종씨암탁,2,대형마트,680000,강남구
301699,44,이마트 역삼점,17,달걀,15구,3300,May-12,푸르름을 담은계란,2,대형마트,680000,강남구
301700,44,이마트 역삼점,136,"조기(국산,생물)",1마리(18cm),1680,May-12,"참조기 5미\8,400",2,대형마트,680000,강남구
301701,44,이마트 역삼점,288,동태,1마리,2480,May-12,러시아산,2,대형마트,680000,강남구
301702,44,이마트 역삼점,266,"고등어(생물,국산)",1마리,3960,May-12,국내산,2,대형마트,680000,강남구
301703,44,이마트 역삼점,254,"오징어(생물,국산)",1마리,1980,May-12,"국내산(小)2미\3,960",2,대형마트,680000,강남구
301704,103,신영시장,305,"사과(부사, 300g)",1개,1500,May-12,충주,1,전통시장,470000,양천구
301705,103,신영시장,306,"배(신고, 600g)",1개,2000,May-12,나주,1,전통시장,470000,양천구
301706,103,신영시장,307,배추(2.5~3kg),3포기(한망),4000,May-12,3망 (10000원),1,전통시장,470000,양천구
301707,103,신영시장,308,무(1kg),1개,1000,May-12,제주,1,전통시장,470000,양천구
301708,103,신영시장,309,양파(1.5kg망),1망,2000,May-12,무안,1,전통시장,470000,양천구
301709,103,신영시장,310,상추(100g),100g,250,May-12,일산,1,전통시장,470000,양천구
301710,103,신영시장,311,오이(다다기),1개,200,May-12,상주(10개)2000원,1,전통시장,470000,양천구
301711,103,신영시장,312,애호박,3개,1000,May-12,논개 (세개1000원),1,전통시장,470000,양천구
301712,103,신영시장,201,쇠고기(등심),600g,11800,May-12,한우,1,전통시장,470000,양천구
301713,103,신영시장,202,돼지고기(생삼겹살),600g,9800,May-12,국내산,1,전통시장,470000,양천구
301714,103,신영시장,283,닭고기(육계),1마리,6000,May-12,하림닭,1,전통시장,470000,양천구
301715,103,신영시장,134,달걀(왕란),10개,2400,May-12,생생란,1,전통시장,470000,양천구
301716,103,신영시장,144,"조기(국산,냉동)",1마리(10cm),2000,May-12,중국산(부서),1,전통시장,470000,양천구
301717,103,신영시장,152,"명태(러시아,냉동)",1마리(40cm),0,May-12,미입고,1,전통시장,470000,양천구
301718,103,신영시장,254,"오징어(생물,국산)",1마리(25cm),4000,May-12,두마리,1,전통시장,470000,양천구
301719,103,신영시장,266,"고등어(생물,국산)",1마리(30cm),3000,May-12,,1,전통시장,470000,양천구
301720,136,세이브 마트,305,"사과(부사, 300g)",1개,1960,May-12,"고냉지사과(중)5개9,800원",2,대형마트,620000,관악구
301721,136,세이브 마트,306,"배(신고, 600g)",1개,2490,May-12,"신고배(소)2개4,980원",2,대형마트,620000,관악구
301722,136,세이브 마트,307,배추(2.5~3kg),1포기,2000,May-12,"햇배추1망6,000원(행사가)",2,대형마트,620000,관악구
301723,136,세이브 마트,308,무(1kg),1개,1500,May-12,제주무,2,대형마트,620000,관악구
301724,136,세이브 마트,309,양파(1.5kg망),1망,2300,May-12,국산(중망)햇양파,2,대형마트,620000,관악구
301725,136,세이브 마트,310,상추(100g),100g,500,May-12,국산,2,대형마트,620000,관악구
301726,136,세이브 마트,311,오이(다다기),1개,396,May-12,"국산5개1,980원",2,대형마트,620000,관악구
301727,136,세이브 마트,312,애호박,1개,750,May-12,"그린애호박2개1,500원",2,대형마트,620000,관악구
301728,136,세이브 마트,58,"쇠고기(한우,불고기)",600g(1등급),19680,May-12,나주농협,2,대형마트,620000,관악구
301729,136,세이브 마트,99,돼지고기(생삼겹살),600g,15120,May-12,해남땅끝포크  ,2,대형마트,620000,관악구
301730,136,세이브 마트,283,닭고기(육계),1마리(1.2kg),7300,May-12,하림자연실록,2,대형마트,620000,관악구
301731,136,세이브 마트,17,달걀,10개,2600,May-12,참한위생란,2,대형마트,620000,관악구
301732,136,세이브 마트,136,"조기(국산,생물)",1마리,1000,May-12,"참조기10마리10,000원",2,대형마트,620000,관악구
301733,136,세이브 마트,152,"명태(러시아,냉동)",1마리,3000,May-12,러시아산,2,대형마트,620000,관악구
301734,136,세이브 마트,256,"오징어(냉동,국산)",1마리,2500,May-12,"국산2마리5,000원",2,대형마트,620000,관악구
301735,136,세이브 마트,266,"고등어(생물,국산)",1마리,5000,May-12,국산(대),2,대형마트,620000,관악구
301736,202,구로시장,305,"사과(부사, 300g)",1개,2000,May-12,국내산,1,전통시장,530000,구로구
301737,202,구로시장,306,"배(신고, 600g)",1개,3000,May-12,국내산,1,전통시장,530000,구로구
301738,202,구로시장,307,배추(2.5~3kg),1포기,3000,May-12,국내산,1,전통시장,530000,구로구
301739,202,구로시장,308,무(1kg),1개,1000,May-12,국내산,1,전통시장,530000,구로구
301740,202,구로시장,272,양파(작은망),1망,1000,May-12,국내산,1,전통시장,530000,구로구
301741,202,구로시장,310,상추(100g),100g,500,May-12,국내산,1,전통시장,530000,구로구
301742,202,구로시장,311,오이(다다기),1개,250,May-12,국내산,1,전통시장,530000,구로구
301743,202,구로시장,312,애호박,1개,500,May-12,국내산,1,전통시장,530000,구로구
301744,202,구로시장,58,"쇠고기(한우,불고기)",600g,15800,May-12,농협부천,1,전통시장,530000,구로구
301745,202,구로시장,202,돼지고기(생삼겹살),600g,8400,May-12,국내산,1,전통시장,530000,구로구
301746,202,구로시장,283,닭고기(육계),1마리,4500,May-12,국내산,1,전통시장,530000,구로구
301747,202,구로시장,181,달걀(왕란),10개,1700,May-12,국내산,1,전통시장,530000,구로구
301748,202,구로시장,259,"조기(냉동,국산)",1마리,1200,May-12,,1,전통시장,530000,구로구
301749,202,구로시장,152,"명태(러시아,냉동)",1마리,1700,May-12,,1,전통시장,530000,구로구
301750,202,구로시장,254,"오징어(생물,국산)",1마리,2500,May-12,,1,전통시장,530000,구로구
301751,202,구로시장,266,"고등어(생물,국산)",1마리,5000,May-12,,1,전통시장,530000,구로구
301752,205,둔촌역 재래시장,279,사과(중품),1개,2000,May-12,,1,전통시장,740000,강동구
301753,205,둔촌역 재래시장,284,배(중품),1개,3000,May-12,,1,전통시장,740000,강동구
301754,205,둔촌역 재래시장,26,배추,1포기(1.3kg),2000,May-12,6000한망(3개),1,전통시장,740000,강동구
301755,205,둔촌역 재래시장,25,무,1개(1.0kg),1000,May-12,제주,1,전통시장,740000,강동구
301756,205,둔촌역 재래시장,272,양파(작은망),1망(1.5kg),2500,May-12,무안,1,전통시장,740000,강동구
301757,205,둔촌역 재래시장,23,상추,1봉지(150g),1000,May-12,,1,전통시장,740000,강동구
301758,205,둔촌역 재래시장,22,오이,1개,400,May-12,백오이5개2000,1,전통시장,740000,강동구
301759,205,둔촌역 재래시장,119,호박(인큐베이터),1개,750,May-12,청원,1,전통시장,740000,강동구
301760,205,둔촌역 재래시장,82,"쇠고기(육우,불고기)",600g,15000,May-12,,1,전통시장,740000,강동구
301761,205,둔촌역 재래시장,52,돼지고기(삼겹살),600g,11000,May-12,,1,전통시장,740000,강동구
301762,205,둔촌역 재래시장,283,닭고기(육계),1마리(1kg),5000,May-12,하림,1,전통시장,740000,강동구
301763,205,둔촌역 재래시장,134,달걀(왕란),10개,1800,May-12,홍화씨란,1,전통시장,740000,강동구
301764,205,둔촌역 재래시장,259,"조기(냉동,국산)",1마리(16cm),833,May-12,12마리10000,1,전통시장,740000,강동구
301765,205,둔촌역 재래시장,264,"명태(냉동,수입산)",1마리(40cm),2500,May-12,러시아,1,전통시장,740000,강동구
301766,205,둔촌역 재래시장,256,"오징어(냉동,국산)",1마리,2000,May-12,,1,전통시장,740000,강동구
301767,205,둔촌역 재래시장,266,"고등어(생물,국산)",1마리(30cm),4000,May-12,,1,전통시장,740000,강동구
301768,210,상계중앙시장,305,"사과(부사, 300g)",1개(266g),2000,May-12,의성,1,전통시장,350000,노원구
301769,210,상계중앙시장,306,"배(신고, 600g)",1개(580g),1600,May-12,나주,1,전통시장,350000,노원구
301770,210,상계중앙시장,307,배추(2.5~3kg),1포기(4kg),1500,May-12,해남,1,전통시장,350000,노원구
301771,210,상계중앙시장,308,무(1kg),1개(1.3kg),1000,May-12,제주,1,전통시장,350000,노원구
301772,210,상계중앙시장,309,양파(1.5kg망),1망(1.6kg),2000,May-12,,1,전통시장,350000,노원구
301773,210,상계중앙시장,23,상추, (130g),400,May-12,,1,전통시장,350000,노원구
301774,210,상계중앙시장,311,오이(다다기),1개,350,May-12,,1,전통시장,350000,노원구
301775,210,상계중앙시장,312,애호박,1개,700,May-12,맑은청,1,전통시장,350000,노원구
301776,210,상계중앙시장,58,"쇠고기(한우,불고기)",600g,18000,May-12,으뜸선한우,1,전통시장,350000,노원구
301777,210,상계중앙시장,99,돼지고기(생삼겹살),600g,8900,May-12,선진포크,1,전통시장,350000,노원구
301778,210,상계중앙시장,283,닭고기(육계),1마리(1kg),5000,May-12,생닭,1,전통시장,350000,노원구
301779,210,상계중앙시장,134,달걀(왕란),10개,2000,May-12,일반,1,전통시장,350000,노원구
301780,210,상계중앙시장,144,"조기(국산,냉동)",1마리,2850,May-12,참조기7마리20000원,1,전통시장,350000,노원구
301781,210,상계중앙시장,265,"명태(생물,수입산)",1마리,0,May-12,,1,전통시장,350000,노원구
301782,210,상계중앙시장,256,"오징어(냉동,국산)",1마리(25cm),2500,May-12,동해안,1,전통시장,350000,노원구
301783,210,상계중앙시장,268,"고등어(냉동,국산)",1마리(30cm),5000,May-12,부산,1,전통시장,350000,노원구
301784,68,롯데백화점 미아점,305,"사과(부사, 300g)",1개(302g),2633,May-12,경북포항6개15800,2,대형마트,305000,강북구
301785,68,롯데백화점 미아점,306,"배(신고, 600g)",1개656g),4333,May-12,친환경.원황배3개13000,2,대형마트,305000,강북구
301786,68,롯데백화점 미아점,307,배추(2.5~3kg),"1포기(1,5kg)",2900,May-12,속배추,2,대형마트,305000,강북구
301787,68,롯데백화점 미아점,308,무(1kg),1개(1.3kg),1400,May-12,,2,대형마트,305000,강북구
301788,68,롯데백화점 미아점,309,양파(1.5kg망),1망,2700,May-12,무안 햇양파1.1kg,2,대형마트,305000,강북구
301789,68,롯데백화점 미아점,310,상추(100g),1봉지,1800,May-12,익산,2,대형마트,305000,강북구
301790,68,롯데백화점 미아점,311,오이(다다기),1개,900,May-12,뜨레가,2,대형마트,305000,강북구
301791,68,롯데백화점 미아점,119,호박(인큐베이터),1개,1000,May-12,다올찬애호박,2,대형마트,305000,강북구
301792,68,롯데백화점 미아점,58,"쇠고기(한우,불고기)",600g(1등급),17880,May-12,"전북완주,100g2980원",2,대형마트,305000,강북구
301793,68,롯데백화점 미아점,99,돼지고기(생삼겹살),600g,15000,May-12,"박달재,100g2500원세일중",2,대형마트,305000,강북구
301794,68,롯데백화점 미아점,283,닭고기(육계),1마리(1kg),9100,May-12,마니커,2,대형마트,305000,강북구
301795,68,롯데백화점 미아점,181,달걀(왕란),10개,2500,May-12,산골토종란,2,대형마트,305000,강북구
301796,68,롯데백화점 미아점,258,"조기(생물,국산)",1마리(36m),8900,May-12,백조기,2,대형마트,305000,강북구
301797,68,롯데백화점 미아점,265,"명태(생물,수입산)",1마리(cm),0,May-12,미판매,2,대형마트,305000,강북구
301798,68,롯데백화점 미아점,254,"오징어(생물,국산)",1마리(20cm),3225,May-12,동해4마리12900,2,대형마트,305000,강북구
301799,68,롯데백화점 미아점,266,"고등어(생물,국산)",1마리40cm),7900,May-12,부산,2,대형마트,305000,강북구
301800,96,공릉 도깨비시장,305,"사과(부사, 300g)",1개,1500,May-12,경북,1,전통시장,350000,노원구
301801,96,공릉 도깨비시장,306,"배(신고, 600g)",1개,2000,May-12,이천,1,전통시장,350000,노원구
301802,96,공릉 도깨비시장,307,배추(2.5~3kg),1포기,2500,May-12,해남,1,전통시장,350000,노원구
301803,96,공릉 도깨비시장,308,무(1kg),1개,1200,May-12,제주,1,전통시장,350000,노원구
301804,96,공릉 도깨비시장,309,양파(1.5kg망),1망,1300,May-12,무안,1,전통시장,350000,노원구
301805,96,공릉 도깨비시장,310,상추(100g),1봉지,400,May-12,충남 괴성,1,전통시장,350000,노원구
301806,96,공릉 도깨비시장,311,오이(다다기),1개,300,May-12,,1,전통시장,350000,노원구
301807,96,공릉 도깨비시장,312,애호박,1개,700,May-12,"광양, 논개",1,전통시장,350000,노원구
301808,96,공릉 도깨비시장,58,"쇠고기(한우,불고기)",600g(1등급),16800,May-12,농협 안심한우,1,전통시장,350000,노원구
301809,96,공릉 도깨비시장,202,돼지고기(생삼겹살),600g,8700,May-12,농협 안심포크,1,전통시장,350000,노원구
301810,96,공릉 도깨비시장,283,닭고기(육계),1마리(1kg),6000,May-12,"일반, 청정계",1,전통시장,350000,노원구
301811,96,공릉 도깨비시장,134,달걀(왕란),10개,2500,May-12,황금알,1,전통시장,350000,노원구
301812,96,공릉 도깨비시장,260,"조기(냉동,수입산)",1마리(20cm),4000,May-12,"중국산,부세",1,전통시장,350000,노원구
301813,96,공릉 도깨비시장,152,"명태(러시아,냉동)",1마리(45cm),0,May-12,,1,전통시장,350000,노원구
301814,96,공릉 도깨비시장,256,"오징어(냉동,국산)",1마리(25cm),3000,May-12,제주산,1,전통시장,350000,노원구
301815,96,공릉 도깨비시장,266,"고등어(생물,국산)",1마리(30cm),5000,May-12,부산,1,전통시장,350000,노원구
301816,120,망원시장,305,"사과(부사, 300g)",1개(300g),2500,May-12,국산(청송꿀사과),1,전통시장,440000,마포구
301817,120,망원시장,306,"배(신고, 600g)",1개(600g),1500,May-12,국내(나주배)세일,1,전통시장,440000,마포구
301818,120,망원시장,307,배추(2.5~3kg),1포기,2000,May-12,해남(한망3개6000원),1,전통시장,440000,마포구
301819,120,망원시장,308,무(1kg),1포기,1500,May-12,국산(햇무),1,전통시장,440000,마포구
301820,120,망원시장,309,양파(1.5kg망),1망,2000,May-12,무안,1,전통시장,440000,마포구
301821,120,망원시장,23,상추,1봉(100g),1000,May-12,이천,1,전통시장,440000,마포구
301822,120,망원시장,311,오이(다다기),1개,330,May-12,상주,1,전통시장,440000,마포구
301823,120,망원시장,312,애호박,1개,700,May-12,진주(논개),1,전통시장,440000,마포구
301824,120,망원시장,58,"쇠고기(한우,불고기)",600g(1등급),16800,May-12,국내(토종한우),1,전통시장,440000,마포구
301825,120,망원시장,99,돼지고기(생삼겹살),600g,9600,May-12,국내(보성녹차),1,전통시장,440000,마포구
301826,120,망원시장,283,닭고기(육계),1마리(1.0kg),6000,May-12,국내하림,1,전통시장,440000,마포구
301827,120,망원시장,134,달걀(왕란),10개,1530,May-12,국내(왕란),1,전통시장,440000,마포구
301828,120,망원시장,260,"조기(냉동,수입산)",1마리(소),400,May-12,중국(25마리 만원),1,전통시장,440000,마포구
301829,120,망원시장,315,"명태(45cm,수입산)",1마리(중),1660,May-12,러시아(동태)3마리5000원,1,전통시장,440000,마포구
301830,120,망원시장,256,"오징어(냉동,국산)",1마리(중),2000,May-12,동해,1,전통시장,440000,마포구
301831,120,망원시장,266,"고등어(생물,국산)",1마리(대),3000,May-12,부산,1,전통시장,440000,마포구
301832,62,후암시장,305,"사과(부사, 300g)",1개,2500,May-12,,1,전통시장,170000,용산구
301833,62,후암시장,306,"배(신고, 600g)",1개,2500,May-12,,1,전통시장,170000,용산구
301834,62,후암시장,307,배추(2.5~3kg),1포기,2500,May-12,,1,전통시장,170000,용산구
301835,62,후암시장,308,무(1kg),1개,1500,May-12,,1,전통시장,170000,용산구
301836,62,후암시장,309,양파(1.5kg망),1망,2500,May-12,햇양파,1,전통시장,170000,용산구
301837,62,후암시장,23,상추,1봉지(100g),400,May-12,,1,전통시장,170000,용산구
301838,62,후암시장,311,오이(다다기),1개,400,May-12,,1,전통시장,170000,용산구
301839,62,후암시장,312,애호박,1개,700,May-12,,1,전통시장,170000,용산구
301840,62,후암시장,58,"쇠고기(한우,불고기)",600g(1++등급),21000,May-12,100g3500,1,전통시장,170000,용산구
301841,62,후암시장,99,돼지고기(생삼겹살),600g1등급,10800,May-12,100g 1800,1,전통시장,170000,용산구
301842,62,후암시장,283,닭고기(육계),"1마리(1,1kg)",4000,May-12,참프렛11호,1,전통시장,170000,용산구
301843,62,후암시장,134,달걀(왕란),10개,2500,May-12,,1,전통시장,170000,용산구
301844,62,후암시장,260,"조기(냉동,수입산)",1마리(35cm),0,May-12,0,1,전통시장,170000,용산구
301845,62,후암시장,315,"명태(45cm,수입산)",1마리(45cm),3000,May-12,러시아,1,전통시장,170000,용산구
301846,62,후암시장,254,"오징어(생물,국산)",1마리(15m),2500,May-12,,1,전통시장,170000,용산구
301847,62,후암시장,266,"고등어(생물,국산)",1마리(15cm),3000,May-12,,1,전통시장,170000,용산구
301848,122,그랜드마트 신촌점,305,"사과(부사, 300g)",1개,1630,May-12,국내(친환경사과),2,대형마트,440000,마포구
301849,122,그랜드마트 신촌점,306,"배(신고, 600g)",1개,4260,May-12,국내(못생긴배),2,대형마트,440000,마포구
301850,122,그랜드마트 신촌점,307,배추(2.5~3kg),1포기,2480,May-12,국내(햇배추),2,대형마트,440000,마포구
301851,122,그랜드마트 신촌점,308,무(1kg),1개,2280,May-12,국내(제주무),2,대형마트,440000,마포구
301852,122,그랜드마트 신촌점,309,양파(1.5kg망),"1망(1,3kg)",3280,May-12,국산(그랜드),2,대형마트,440000,마포구
301853,122,그랜드마트 신촌점,310,상추(100g),1봉지(130g),980,May-12,국내(적상추),2,대형마트,440000,마포구
301854,122,그랜드마트 신촌점,311,오이(다다기),1개,480,May-12,국내(소양강),2,대형마트,440000,마포구
301855,122,그랜드마트 신촌점,312,애호박,1개,980,May-12,국내(북서울),2,대형마트,440000,마포구
301856,122,그랜드마트 신촌점,58,"쇠고기(한우,불고기)",600g(1등급),17280,May-12,국내(소백산)세일,2,대형마트,440000,마포구
301857,122,그랜드마트 신촌점,202,돼지고기(생삼겹살),600g,12480,May-12,국내(안심포크),2,대형마트,440000,마포구
301858,122,그랜드마트 신촌점,283,닭고기(육계),1마리(600g),2990,May-12,국내참프레닭7호)세일,2,대형마트,440000,마포구
301859,122,그랜드마트 신촌점,181,달걀(왕란),10개,2380,May-12,국내(신선란),2,대형마트,440000,마포구
301860,122,그랜드마트 신촌점,260,"조기(냉동,수입산)",1마리(45cm),5800,May-12,중국(부서),2,대형마트,440000,마포구
301861,122,그랜드마트 신촌점,315,"명태(45cm,수입산)",1마리(45cm),1980,May-12,러시아(동태),2,대형마트,440000,마포구
301862,122,그랜드마트 신촌점,254,"오징어(생물,국산)",1마리(중),2480,May-12,속초(선동),2,대형마트,440000,마포구
301863,122,그랜드마트 신촌점,266,"고등어(생물,국산)",1마리(대),3800,May-12,부산(생물),2,대형마트,440000,마포구
301864,133,원당시장,305,"사과(부사, 300g)",1개,2000,May-12,청송부사(대),1,전통시장,620000,관악구
301865,133,원당시장,306,"배(신고, 600g)",1개,3000,May-12,안성신고배(대) ,1,전통시장,620000,관악구
301866,133,원당시장,307,배추(2.5~3kg),1포기,3000,May-12,국산(햇배추),1,전통시장,620000,관악구
301867,133,원당시장,308,무(1kg),1개,1000,May-12,제주무,1,전통시장,620000,관악구
301868,133,원당시장,309,양파(1.5kg망),1망,2000,May-12,국산(중망)햇양파,1,전통시장,620000,관악구
301869,133,원당시장,310,상추(100g),100g,500,May-12,"국산400g2,000원",1,전통시장,620000,관악구
301870,133,원당시장,311,오이(다다기),1개,333,May-12,"국산6개2,000원",1,전통시장,620000,관악구
301871,133,원당시장,312,애호박,1개,1000,May-12,애호박,1,전통시장,620000,관악구
301872,133,원당시장,58,"쇠고기(한우,불고기)",600g(1등급),24000,May-12,음성농협,1,전통시장,620000,관악구
301873,133,원당시장,99,돼지고기(생삼겹살),600g,13800,May-12,음성농협,1,전통시장,620000,관악구
301874,133,원당시장,283,닭고기(육계),1마리,6000,May-12,체리브로,1,전통시장,620000,관악구
301875,133,원당시장,17,달걀,10개,2500,May-12,참좋은위생란,1,전통시장,620000,관악구
301876,133,원당시장,260,"조기(냉동,수입산)",1마리,1428,May-12,"참조기7마리10,000원",1,전통시장,620000,관악구
301877,133,원당시장,152,"명태(러시아,냉동)",1마리,7000,May-12,일본산생물,1,전통시장,620000,관악구
301878,133,원당시장,256,"오징어(냉동,국산)",1마리,2500,May-12,"국산2마리5,000원",1,전통시장,620000,관악구
301879,133,원당시장,268,"고등어(냉동,국산)",1마리,3000,May-12,국산(대),1,전통시장,620000,관악구
301880,147,롯데백화점 잠실점,305,"사과(부사, 300g)",1개,3350,May-12,4개 13400원친환경,2,대형마트,710000,송파구
301881,147,롯데백화점 잠실점,306,"배(신고, 600g)",1개,3933,May-12,신고3개 11800원친환경,2,대형마트,710000,송파구
301882,147,롯데백화점 잠실점,26,배추,1포기,3500,May-12,솎음배추 670g,2,대형마트,710000,송파구
301883,147,롯데백화점 잠실점,133,무(세척무),1포기(1.2kg),2500,May-12,,2,대형마트,710000,송파구
301884,147,롯데백화점 잠실점,309,양파(1.5kg망),1망(1.5kg),4580,May-12,햇양파1.6k,2,대형마트,710000,송파구
301885,147,롯데백화점 잠실점,310,상추(100g),1봉(150g),1800,May-12,,2,대형마트,710000,송파구
301886,147,롯데백화점 잠실점,311,오이(다다기),1개,990,May-12,2개 1980원 ,2,대형마트,710000,송파구
301887,147,롯데백화점 잠실점,312,애호박,1개,1980,May-12,논개 ,2,대형마트,710000,송파구
301888,147,롯데백화점 잠실점,58,"쇠고기(한우,불고기)",600g(1등급),37200,May-12,냉장 설도 ,2,대형마트,710000,송파구
301889,147,롯데백화점 잠실점,202,돼지고기(생삼겹살),600g,22800,May-12,제천 박달재 ,2,대형마트,710000,송파구
301890,147,롯데백화점 잠실점,283,닭고기(육계),1마리(1kg),9900,May-12,하림 830g,2,대형마트,710000,송파구
301891,147,롯데백화점 잠실점,134,달걀(왕란),10개,3400,May-12,신선란 ,2,대형마트,710000,송파구
301892,147,롯데백화점 잠실점,314,"냉동참조기(20cm,국산)",1마리,0,May-12,미입고,2,대형마트,710000,송파구
301893,147,롯데백화점 잠실점,302,명태,1마리(40cm),0,May-12,미입고,2,대형마트,710000,송파구
301894,147,롯데백화점 잠실점,254,"오징어(생물,국산)",1마리(25cm),3500,May-12,2마리7000원,2,대형마트,710000,송파구
301895,147,롯데백화점 잠실점,266,"고등어(생물,국산)",1마리(40cm),8500,May-12,대,2,대형마트,710000,송파구
301896,148,홈플러스 잠실점,305,"사과(부사, 300g)",1개,2850,May-12,,2,대형마트,710000,송파구
301897,148,홈플러스 잠실점,306,"배(신고, 600g)",1개,3500,May-12,,2,대형마트,710000,송파구
301898,148,홈플러스 잠실점,307,배추(2.5~3kg),1포기,1980,May-12,,2,대형마트,710000,송파구
301899,148,홈플러스 잠실점,25,무,1개(1kg),980,May-12, ,2,대형마트,710000,송파구
301900,148,홈플러스 잠실점,309,양파(1.5kg망),1망(1.5kg),2260,May-12,햇양파 ,2,대형마트,710000,송파구
301901,148,홈플러스 잠실점,310,상추(100g),1봉,1380,May-12,150g,2,대형마트,710000,송파구
301902,148,홈플러스 잠실점,311,오이(다다기),1개,450,May-12,,2,대형마트,710000,송파구
301903,148,홈플러스 잠실점,119,호박(인큐베이터),1개,850,May-12,논개 ,2,대형마트,710000,송파구
301904,148,홈플러스 잠실점,58,"쇠고기(한우,불고기)",600g(1+등급),16680,May-12,앞다리 ,2,대형마트,710000,송파구
301905,148,홈플러스 잠실점,99,돼지고기(생삼겹살),600g,8880,May-12,홈플러스 ,2,대형마트,710000,송파구
301906,148,홈플러스 잠실점,283,닭고기(육계),1마리(1000g),5980,May-12,황금닭,2,대형마트,710000,송파구
301907,148,홈플러스 잠실점,171,달걀(특란),10개,2150,May-12,신선특란,2,대형마트,710000,송파구
301908,148,홈플러스 잠실점,259,"조기(냉동,국산)",1마리(20cm),1500,May-12,2마리 3000원,2,대형마트,710000,송파구
301909,148,홈플러스 잠실점,152,"명태(러시아,냉동)",1마리(45cm),1300,May-12,,2,대형마트,710000,송파구
301910,148,홈플러스 잠실점,254,"오징어(생물,국산)",1마리(25cm),2480,May-12,해동,2,대형마트,710000,송파구
301911,148,홈플러스 잠실점,266,"고등어(생물,국산)",1마리(30cm),5480,May-12,대,2,대형마트,710000,송파구
301912,206,하나로클럽 미아점,305,"사과(부사, 300g)",1개(290g),4030,May-12,아침마루 3개12090,2,대형마트,305000,강북구
301913,206,하나로클럽 미아점,306,"배(신고, 600g)",1개(602g),3466,May-12,아침마루3개10400,2,대형마트,305000,강북구
301914,206,하나로클럽 미아점,307,배추(2.5~3kg),1포기(2kg),1200,May-12,속배추,2,대형마트,305000,강북구
